티커종목코드,고객구성중분류코드,평균고객계좌수비율,평균고객투자비율
JBI         ,40~49세,25.34012142857143,5.350264285714286
JBI         ,50~59세,34.95841111111111,58.266771428571424
JBI         ,60세~,28.463179545454548,0.9359068181818183
JBI         ,일반투자자,100.0,100.0
JBL         ,0~29세,25.54101111111111,2.6901603174603173
JBL         ,1억원이상~10억원미만,14.477566666666668,82.16642222222222
JBL         ,30~39세,44.33975873015873,10.25163492063492
JBL         ,3천만원~1억원미만,18.289433333333335,3.8534031746031747
JBL         ,3천만원미만,67.2329888888889,13.98015873015873
JBL         ,40~49세,12.633290476190476,2.6012285714285714
JBL         ,50~59세,10.24711746031746,3.390277777777778
JBL         ,60세~,7.238814285714286,81.06667619047619
JBL         ,일반투자자,100.0,100.0
JBLU        ,0~29세,19.15913492063492,2.768384126984127
JBLU        ,10억원이상,1.7299190476190476,23.883544444444443
JBLU        ,1억원이상~10억원미만,18.35560476190476,52.274974603174606
JBLU        ,30~39세,30.524338095238097,17.61287777777778
JBLU        ,3천만원~1억원미만,14.371938095238095,8.858339682539683
JBLU        ,3천만원미만,65.54252698412698,14.983146031746033
JBLU        ,40~49세,26.406703174603173,18.41590952380952
JBLU        ,50~59세,14.179623809523811,59.97719047619048
JBLU        ,60세~,9.730207936507936,1.2256380952380952
JBLU        ,일반투자자,98.61025396825397,99.96483492063491
JBLU        ,투자고수,2.18885,0.055385
JCI         ,0~29세,27.523479365079364,7.0101
JCI         ,10억원이상,7.591385714285714,28.994238095238096
JCI         ,1억원이상~10억원미만,4.711147619047619,11.808009523809524
JCI         ,30~39세,21.756622222222223,15.814255555555555
JCI         ,3천만원~1억원미만,16.593365079365082,8.6587126984127
JCI         ,3천만원미만,71.1041126984127,50.539050793650794
JCI         ,40~49세,27.605609523809523,34.95352539682539
JCI         ,50~59세,11.727215873015874,28.187933333333334
JCI         ,60세~,11.38708253968254,14.034185714285714
JCI         ,일반투자자,98.62146507936508,96.19477142857143
JCI         ,투자고수,3.775986956521739,10.423017391304347
JEF         ,1억원이상~10억원미만,22.037038095238096,29.966598412698414
JEF         ,30~39세,55.29100634920635,58.95078253968254
JEF         ,3천만원~1억원미만,69.81481587301587,65.80579206349206
JEF         ,3천만원미만,19.743592307692307,10.243819230769232
JEF         ,40~49세,22.037038095238096,29.966598412698414
JEF         ,50~59세,22.671958730158728,11.082650793650794
JEF         ,일반투자자,100.0,100.0
JEPI        ,0~29세,19.1673873015873,9.048384126984127
JEPI        ,10억원이상,0.5526714285714286,5.620331746031746
JEPI        ,1억원이상~10억원미만,16.577025396825395,51.157228571428575
JEPI        ,30~39세,32.939528571428575,25.141906349206348
JEPI        ,3천만원~1억원미만,27.503057142857145,27.560573015873015
JEPI        ,3천만원미만,55.367244444444445,15.661888888888889
JEPI        ,40~49세,26.008442857142857,28.54778888888889
JEPI        ,50~59세,16.706096825396823,23.555842857142856
JEPI        ,60세~,5.1785523809523815,13.706077777777777
JEPI        ,일반투자자,98.78260793650793,99.2906
JEPI        ,투자고수,1.2173920634920636,0.7094
JEPQ        ,0~29세,16.661966666666665,7.460309523809524
JEPQ        ,10억원이상,0.616831746031746,10.216226984126983
JEPQ        ,1억원이상~10억원미만,20.699644444444445,55.87733174603175
JEPQ        ,30~39세,30.821201587301587,23.249826984126983
JEPQ        ,3천만원~1억원미만,29.6175,22.85579365079365
JEPQ        ,3천만원미만,49.06603650793651,11.050638095238096
JEPQ        ,40~49세,27.68433015873016,31.299369841269844
JEPQ        ,50~59세,18.531315873015874,28.414068253968253
JEPQ        ,60세~,6.3011888888888885,9.576428571428572
JEPQ        ,일반투자자,98.60012222222223,98.62326825396826
JEPQ        ,투자고수,1.3998777777777778,1.3767333333333334
JETS        ,0~29세,18.158368253968256,9.783036507936506
JETS        ,10억원이상,0.7737809523809523,10.090604761904762
JETS        ,1억원이상~10억원미만,16.688604761904763,39.83479365079365
JETS        ,30~39세,38.71236984126984,33.771277777777776
JETS        ,3천만원~1억원미만,26.99911587301587,35.18407142857143
JETS        ,3천만원미만,55.53850317460318,14.890530158730158
JETS        ,40~49세,23.090785714285712,18.692741269841267
JETS        ,50~59세,13.738592063492064,15.322674603174603
JETS        ,60세~,6.299895238095238,22.430250793650796
JETS        ,일반투자자,98.4132253968254,98.52132063492064
JETS        ,투자고수,1.5867746031746033,1.4786809523809525
JHG         ,0~29세,63.47827391304349,30.07539130434783
JHG         ,30~39세,25.000022222222224,78.71187777777779
JHG         ,3천만원~1억원미만,22.22223888888889,78.53644444444444
JHG         ,3천만원미만,82.60868260869564,38.5367
JHG         ,50~59세,17.727295454545455,8.702381818181818
JHG         ,일반투자자,100.0,100.0
JILL        ,30~39세,52.301587301587304,78.64683492063493
JILL        ,3천만원~1억원미만,36.333333333333336,70.31483333333334
JILL        ,3천만원미만,65.39682539682539,33.03349206349206
JILL        ,40~49세,24.576719047619047,2.7766015873015877
JILL        ,50~59세,23.121693650793652,18.576561904761906
JILL        ,일반투자자,100.0,100.0
JJSF        ,0~29세,36.50790952380952,45.07937142857143
JJSF        ,1억원이상~10억원미만,46.031738095238104,33.968247619047624
JJSF        ,30~39세,36.50790952380952,22.539676190476193
JJSF        ,3천만원~1억원미만,33.3333,40.0
JJSF        ,3천만원미만,36.50790952380952,45.07937142857143
JJSF        ,50~59세,33.3333,40.0
JJSF        ,일반투자자,100.0,100.0
JKHY        ,0~29세,21.74604126984127,32.848123809523806
JKHY        ,1억원이상~10억원미만,46.084649206349205,36.3700507936508
JKHY        ,30~39세,17.24870476190476,9.818109523809525
JKHY        ,3천만원~1억원미만,32.16928888888889,30.78182380952381
JKHY        ,3천만원미만,21.74604126984127,32.848123809523806
JKHY        ,40~49세,43.75660476190476,37.697539682539684
JKHY        ,50~59세,17.24870476190476,19.63621904761905
JKHY        ,일반투자자,100.0,100.0
JNJ         ,0~29세,18.486571428571427,9.669785714285714
JNJ         ,10억원이상,0.7916492063492063,9.13947142857143
JNJ         ,1억원이상~10억원미만,17.662988888888886,46.36557301587302
JNJ         ,30~39세,34.15994761904762,22.43082857142857
JNJ         ,3천만원~1억원미만,28.445574603174606,24.69513015873016
JNJ         ,3천만원미만,53.09979365079365,19.799820634920636
JNJ         ,40~49세,27.36817777777778,29.749655555555556
JNJ         ,50~59세,14.695947619047619,21.900807936507938
JNJ         ,60세~,5.28935873015873,16.248920634920633
JNJ         ,일반투자자,98.45528571428571,98.83627777777777
JNJ         ,투자고수,1.544714285714286,1.1637253968253969
JNPR        ,0~29세,29.42278412698413,3.8793650793650793
JNPR        ,1억원이상~10억원미만,32.962944444444446,79.2392238095238
JNPR        ,30~39세,27.325622222222222,15.924842857142856
JNPR        ,3천만원~1억원미만,24.94066507936508,17.353712698412696
JNPR        ,3천만원미만,42.09634285714286,3.4070825396825395
JNPR        ,40~49세,11.010093650793651,0.9921650793650794
JNPR        ,50~59세,19.134190476190476,72.75831428571429
JNPR        ,60세~,13.107257142857144,6.445319047619048
JNPR        ,일반투자자,100.0,100.0
JOBY        ,0~29세,20.618673015873018,9.69886507936508
JOBY        ,10억원이상,0.4545142857142857,6.8441
JOBY        ,1억원이상~10억원미만,11.497674603174604,43.188563492063494
JOBY        ,30~39세,26.853079365079363,21.418030158730158
JOBY        ,3천만원~1억원미만,22.165331746031747,28.133392063492064
JOBY        ,3천만원미만,65.8756746031746,21.83392857142857
JOBY        ,40~49세,26.42722380952381,27.3593746031746
JOBY        ,50~59세,20.75289365079365,28.67723492063492
JOBY        ,60세~,5.348138095238095,12.846498412698413
JOBY        ,일반투자자,97.19881746031746,97.18784285714285
JOBY        ,투자고수,2.80118253968254,2.8121571428571426
JPM         ,0~29세,19.025525396825394,10.567553968253968
JPM         ,10억원이상,1.3388714285714285,10.20915873015873
JPM         ,1억원이상~10억원미만,24.484692063492062,48.65126984126984
JPM         ,30~39세,38.573007936507935,32.36842857142857
JPM         ,3천만원~1억원미만,30.78078888888889,26.895214285714285
JPM         ,3천만원미만,43.395652380952384,14.24435396825397
JPM         ,40~49세,25.667115873015874,28.50029523809524
JPM         ,50~59세,11.621055555555555,15.930850793650794
JPM         ,60세~,5.1132873015873015,12.63287619047619
JPM         ,일반투자자,98.23048095238096,98.14658253968254
JPM         ,투자고수,1.7695190476190474,1.8534174603174602
JPMO        ,0~29세,17.339573015873015,6.911066666666667
JPMO        ,1억원이상~10억원미만,26.31576984126984,62.826439682539686
JPMO        ,30~39세,28.308303174603175,14.61537619047619
JPMO        ,3천만원~1억원미만,17.835042857142856,12.731796428571428
JPMO        ,3천만원미만,57.83088095238095,25.856414285714283
JPMO        ,40~49세,21.886387301587302,11.87277142857143
JPMO        ,50~59세,30.810168253968254,65.79812698412698
JPMO        ,60세~,7.449992857142857,3.611957142857143
JPMO        ,일반투자자,93.33411111111111,94.44703333333332
JPMO        ,투자고수,7.117813559322034,5.929438983050848
JSPR        ,0~29세,11.125296825396825,17.11476507936508
JSPR        ,30~39세,37.724760317460316,42.61034444444444
JSPR        ,3천만원~1억원미만,17.499090476190478,21.837147619047617
JSPR        ,3천만원미만,82.50090952380953,78.16285238095237
JSPR        ,40~49세,47.39053492063492,37.966182539682535
JSPR        ,50~59세,5.263199999999999,7.4627
JSPR        ,60세~,5.43298064516129,1.5624096774193548
JSPR        ,일반투자자,93.59947301587302,85.7582873015873
JSPR        ,투자고수,11.200922222222223,24.92299722222222
JWN         ,0~29세,12.571479365079364,4.10818253968254
JWN         ,10억원이상,4.350818181818182,0.4607909090909091
JWN         ,1억원이상~10억원미만,15.425101587301587,68.16856190476192
JWN         ,30~39세,31.606931746031744,11.88765873015873
JWN         ,3천만원~1억원미만,17.134463492063492,6.7318444444444445
JWN         ,3천만원미만,66.68079523809523,25.019134920634922
JWN         ,40~49세,38.12925555555555,82.85120158730157
JWN         ,50~59세,8.38096984126984,0.625136507936508
JWN         ,60세~,9.311379365079365,0.5278301587301588
JWN         ,일반투자자,100.0,100.0
JXN         ,0~29세,30.416645,1.49302
JXN         ,10억원이상,25.0,13.462014285714286
JXN         ,3천만원~1억원미만,92.46031746031746,97.92295873015873
JXN         ,3천만원미만,37.5,4.5774
JXN         ,40~49세,47.75131587301587,91.83619206349206
JXN         ,50~59세,43.24711896551724,6.728018965517242
JXN         ,60세~,25.0,13.462014285714286
JXN         ,일반투자자,91.93122222222223,76.42510158730158
JXN         ,투자고수,29.90194117647059,87.3658
K           ,0~29세,22.296833333333332,14.11460634920635
K           ,10억원이상,1.2840444444444445,2.2121539682539684
K           ,1억원이상~10억원미만,13.138046031746033,24.79523015873016
K           ,30~39세,39.122192063492065,51.13044444444444
K           ,3천만원~1억원미만,26.557204761904764,48.42976031746032
K           ,3천만원미만,59.020714285714284,24.562861904761903
K           ,40~49세,28.92026349206349,22.17164126984127
K           ,50~59세,6.760179365079365,9.079373015873015
K           ,60세~,2.9005222222222224,3.5039396825396825
K           ,일반투자자,99.24157301587302,99.89987777777777
K           ,투자고수,0.8098457627118645,0.10691525423728813
KALU        ,0~29세,25.27776666666667,4.479016666666666
KALU        ,1억원이상~10억원미만,32.083303125,20.975675000000003
KALU        ,30~39세,81.29631269841269,88.91911587301587
KALU        ,3천만원~1억원미만,78.88890317460317,82.09393492063492
KALU        ,3천만원미만,50.555566666666664,76.14341666666667
KALU        ,40~49세,32.083303125,20.975675000000003
KALU        ,일반투자자,100.0,100.0
KALV        ,0~29세,19.479171875,5.290153125
KALV        ,30~39세,49.94708888888889,70.6001111111111
KALV        ,3천만원~1억원미만,64.17989365079364,92.88055238095238
KALV        ,3천만원미만,35.820106349206355,7.1194476190476195
KALV        ,40~49세,20.476190476190474,24.70265714285714
KALV        ,50~59세,19.682542857142856,2.010177777777778
KALV        ,일반투자자,100.0,100.0
KAR         ,30~39세,100.0,100.0
KAR         ,3천만원~1억원미만,100.0,100.0
KAR         ,일반투자자,100.0,100.0
KBH         ,0~29세,15.404760000000001,6.126639999999999
KBH         ,1억원이상~10억원미만,38.59030793650794,43.69152380952381
KBH         ,30~39세,29.404744444444447,22.727225396825396
KBH         ,3천만원~1억원미만,20.41806279069767,42.94849069767442
KBH         ,3천만원미만,47.473533333333336,26.99442698412698
KBH         ,40~49세,30.02832857142857,10.364195238095238
KBH         ,50~59세,27.70597619047619,36.88731428571428
KBH         ,60세~,16.087986111111107,49.984455555555556
KBH         ,일반투자자,100.0,100.0
KBR         ,0~29세,24.515990163934426,13.431890163934426
KBR         ,1억원이상~10억원미만,28.270966666666666,56.322114285714285
KBR         ,30~39세,36.09031111111111,3.7758793650793647
KBR         ,3천만원~1억원미만,30.767188888888892,52.4002253968254
KBR         ,3천만원미만,50.38549365079365,10.051666666666666
KBR         ,40~49세,23.624331746031746,60.61698095238095
KBR         ,60세~,16.547619047619047,22.601622222222222
KBR         ,일반투자자,88.48828253968254,91.09153492063493
KBR         ,투자고수,18.130955,14.030832499999999
KBWY        ,0~29세,10.811214285714286,6.137738095238095
KBWY        ,10억원이상,0.5453349206349206,3.5738714285714286
KBWY        ,1억원이상~10억원미만,20.574593650793652,45.92865238095238
KBWY        ,30~39세,27.05083968253968,15.227638095238095
KBWY        ,3천만원~1억원미만,25.566660317460315,31.483742857142857
KBWY        ,3천만원미만,53.3134126984127,19.013747619047617
KBWY        ,40~49세,33.00040634920635,39.82387619047619
KBWY        ,50~59세,21.383696825396825,20.121403174603174
KBWY        ,60세~,7.753842857142857,18.689353968253968
KBWY        ,일반투자자,99.02662222222223,99.76204444444444
KBWY        ,투자고수,0.9733777777777778,0.23795555555555553
KD          ,0~29세,11.963403174603174,1.3204984126984127
KD          ,10억원이상,2.1474603174603173,56.609569841269845
KD          ,1억원이상~10억원미만,28.727001587301586,16.1267
KD          ,30~39세,28.760366666666666,7.980723809523809
KD          ,3천만원~1억원미만,33.89945079365079,19.693414285714283
KD          ,3천만원미만,35.226079365079364,7.570336507936508
KD          ,40~49세,26.438790476190476,19.402792063492065
KD          ,50~59세,22.360625396825395,61.50371111111111
KD          ,60세~,10.47682380952381,9.792268253968254
KD          ,일반투자자,99.28635714285714,99.92841746031746
KD          ,투자고수,1.0704642857142856,0.10737380952380954
KDP         ,0~29세,32.736825396825395,15.207766666666666
KDP         ,1억원이상~10억원미만,10.889207936507935,57.619707936507936
KDP         ,30~39세,32.88041904761904,29.74555396825397
KDP         ,3천만원~1억원미만,21.783250793650794,29.014087301587303
KDP         ,3천만원미만,67.32754126984128,13.366214285714285
KDP         ,40~49세,22.146558730158727,52.327930158730155
KDP         ,50~59세,11.026830158730158,2.034873015873016
KDP         ,60세~,2.5396266666666665,1.43615
KDP         ,일반투자자,98.40270317460316,81.81997619047618
KDP         ,투자고수,3.727025925925926,42.42005925925926
KELYA       ,30~39세,75.0,54.36893235294117
KELYA       ,3천만원~1억원미만,50.0,91.26214705882353
KELYA       ,3천만원미만,75.0,54.36893235294117
KELYA       ,40~49세,50.0,91.26214705882353
KELYA       ,일반투자자,100.0,100.0
KEY         ,0~29세,19.003914285714284,7.558533333333333
KEY         ,10억원이상,1.6999714285714287,1.4159857142857142
KEY         ,1억원이상~10억원미만,18.12251587301587,49.12190952380952
KEY         ,30~39세,23.74531111111111,16.643873015873016
KEY         ,3천만원~1억원미만,30.231404761904763,28.73857777777778
KEY         ,3천만원미만,50.89053333333333,21.51018571428571
KEY         ,40~49세,31.116903174603173,43.59215555555556
KEY         ,50~59세,20.80575873015873,29.187061904761908
KEY         ,60세~,5.328120634920635,3.018366666666667
KEY         ,일반투자자,98.71128888888889,98.11269841269842
KEY         ,투자고수,2.1365473684210525,3.128947368421053
KEYS        ,0~29세,13.327507936507937,1.7819126984126985
KEYS        ,10억원이상,9.99563492063492,69.40839841269842
KEYS        ,1억원이상~10억원미만,40.195550793650796,18.7143746031746
KEYS        ,30~39세,36.81680158730158,23.29334761904762
KEYS        ,3천만원~1억원미만,25.07732857142857,5.418403174603174
KEYS        ,3천만원미만,24.731474603174604,6.4588190476190475
KEYS        ,40~49세,22.254579365079362,1.668047619047619
KEYS        ,50~59세,12.943282539682539,2.9628746031746034
KEYS        ,60세~,14.657787301587302,70.29382698412698
KEYS        ,일반투자자,98.86834126984127,99.71248095238096
KEYS        ,투자고수,3.3949761904761906,0.8625571428571429
KFRC        ,1억원이상~10억원미만,100.0,100.0
KFRC        ,30~39세,100.0,100.0
KFRC        ,일반투자자,100.0,100.0
KFY         ,0~29세,33.3333,7.692287301587302
KFY         ,1억원이상~10억원미만,33.3333,15.3846
KFY         ,30~39세,66.6667,92.30771587301587
KFY         ,3천만원미만,66.6667,84.6154
KFY         ,일반투자자,100.0,100.0
KGC         ,0~29세,14.119385714285714,3.797795238095238
KGC         ,1억원이상~10억원미만,13.449190476190475,29.43546349206349
KGC         ,30~39세,35.190071428571436,16.407300000000003
KGC         ,3천만원~1억원미만,20.00663968253968,57.009711111111116
KGC         ,3천만원미만,66.54416984126983,13.554823809523809
KGC         ,40~49세,28.059274603174604,56.45276507936508
KGC         ,50~59세,16.626342857142856,23.06143492063492
KGC         ,60세~,6.004952380952381,0.2806984126984127
KGC         ,일반투자자,94.21592222222223,99.50246666666666
KGC         ,투자고수,6.176218644067797,0.531264406779661
KGS         ,30~39세,100.0,100.0
KGS         ,3천만원~1억원미만,100.0,100.0
KGS         ,일반투자자,100.0,100.0
KHC         ,0~29세,19.528573015873015,13.350255555555556
KHC         ,10억원이상,0.5465253968253968,4.49620634920635
KHC         ,1억원이상~10억원미만,19.552544444444447,44.81668571428571
KHC         ,30~39세,35.81613015873016,35.267671428571425
KHC         ,3천만원~1억원미만,29.123706349206348,29.374198412698412
KHC         ,3천만원미만,50.7772253968254,21.312907936507933
KHC         ,40~49세,28.895,26.6679126984127
KHC         ,50~59세,11.67116507936508,16.62045873015873
KHC         ,60세~,4.089125396825397,8.093696825396826
KHC         ,일반투자자,99.14364444444445,98.69040476190476
KHC         ,투자고수,0.8563555555555555,1.3095968253968253
KIM         ,0~29세,27.89734126984127,8.892609523809522
KIM         ,1억원이상~10억원미만,13.4528,55.66266507936508
KIM         ,30~39세,39.41153809523809,29.606314285714284
KIM         ,3천만원~1억원미만,23.366614285714288,29.10525555555555
KIM         ,3천만원미만,63.18058571428572,15.232071428571428
KIM         ,40~49세,16.283290476190476,6.1229000000000005
KIM         ,50~59세,16.40782857142857,55.37818571428571
KIM         ,일반투자자,100.0,100.0
KIND        ,0~29세,5.338257142857143,2.203969841269841
KIND        ,1억원이상~10억원미만,12.065268253968254,18.367973015873016
KIND        ,30~39세,40.03683333333334,31.44567301587302
KIND        ,3천만원~1억원미만,31.487961904761907,23.069376190476188
KIND        ,3천만원미만,56.44676984126984,58.562626984126986
KIND        ,40~49세,38.23954761904762,60.24979523809524
KIND        ,50~59세,13.716196825396826,5.8844698412698415
KIND        ,60세~,2.6691285714285713,0.21608888888888889
KIND        ,일반투자자,93.11621904761905,96.61726666666667
KIND        ,투자고수,6.8837809523809526,3.3827333333333334
KKR         ,0~29세,24.5665746031746,12.467255555555555
KKR         ,10억원이상,2.7807142857142857,8.717215873015874
KKR         ,1억원이상~10억원미만,21.83107142857143,51.43144126984127
KKR         ,30~39세,39.27543015873016,35.59764285714286
KKR         ,3천만원~1억원미만,44.954301587301586,30.267234920634923
KKR         ,3천만원미만,30.433855555555557,9.584114285714286
KKR         ,40~49세,18.886977777777776,13.990944444444445
KKR         ,50~59세,14.490296825396825,5.858403174603175
KKR         ,60세~,2.7807142857142857,32.085744444444444
KKR         ,일반투자자,98.6749238095238,98.3446111111111
KKR         ,투자고수,2.78266,3.476316666666667
KLAC        ,0~29세,19.88547619047619,17.9544873015873
KLAC        ,10억원이상,4.913431746031746,11.613846031746032
KLAC        ,1억원이상~10억원미만,32.16737619047619,48.52006031746032
KLAC        ,30~39세,26.351658730158732,23.41701746031746
KLAC        ,3천만원~1억원미만,29.724300000000003,24.9709
KLAC        ,3천만원미만,33.19489047619047,14.8952
KLAC        ,40~49세,29.94939523809524,32.07373333333333
KLAC        ,50~59세,15.464469841269842,18.58449365079365
KLAC        ,60세~,8.348995238095238,7.9702682539682534
KLAC        ,일반투자자,95.58837460317461,94.95413968253969
KLAC        ,투자고수,6.042008695652174,6.910634782608696
KLG         ,0~29세,19.02729365079365,8.063868253968254
KLG         ,10억원이상,1.663888888888889,9.471706349206348
KLG         ,1억원이상~10억원미만,11.724266666666667,35.54834761904762
KLG         ,30~39세,37.0497,41.372749206349205
KLG         ,3천만원~1억원미만,33.93895873015873,24.053520634920638
KLG         ,3천만원미만,52.67288571428571,30.92642857142857
KLG         ,40~49세,28.84039047619048,24.77066349206349
KLG         ,50~59세,11.596628571428571,23.802276190476192
KLG         ,60세~,3.4859666666666667,1.9904396825396826
KLG         ,일반투자자,99.78423492063492,99.8004492063492
KLG         ,투자고수,1.2357454545454545,1.142881818181818
KLIC        ,0~29세,11.448336507936506,5.236123809523809
KLIC        ,1억원이상~10억원미만,9.252649206349206,6.932725396825397
KLIC        ,30~39세,46.26324920634921,82.26822698412698
KLIC        ,3천만원~1억원미만,36.0780619047619,68.87017619047619
KLIC        ,3천만원미만,54.669288888888886,24.197109523809527
KLIC        ,40~49세,23.78308253968254,5.10075873015873
KLIC        ,50~59세,9.252649206349206,0.4621714285714285
KLIC        ,60세~,9.252649206349206,6.932725396825397
KLIC        ,일반투자자,99.4468507936508,97.2408507936508
KLIC        ,투자고수,8.7121,43.4566
KLIP        ,0~29세,15.209974603174603,9.872453968253968
KLIP        ,10억원이상,0.6974650793650794,0.7466206349206349
KLIP        ,1억원이상~10억원미만,18.175558730158727,45.661741269841265
KLIP        ,30~39세,15.980639682539683,15.024088888888889
KLIP        ,3천만원~1억원미만,29.145114285714286,33.12008412698413
KLIP        ,3천만원미만,51.981858730158734,20.47155396825397
KLIP        ,40~49세,34.87607142857143,39.03332698412699
KLIP        ,50~59세,25.93859523809524,28.666522222222223
KLIP        ,60세~,7.994695238095238,7.403620634920634
KLIP        ,일반투자자,97.90617142857143,98.80689206349207
KLIP        ,투자고수,2.0938285714285714,1.1931095238095237
KLTR        ,3천만원~1억원미만,63.75660952380952,99.24780476190476
KLTR        ,3천만원미만,53.10078139534883,1.102053488372093
KLTR        ,40~49세,53.10078139534883,1.102053488372093
KLTR        ,50~59세,63.75660952380952,99.24780476190476
KLTR        ,일반투자자,100.0,100.0
KMB         ,0~29세,14.698280952380953,11.879484126984128
KMB         ,10억원이상,0.4872666666666667,5.834253968253968
KMB         ,1억원이상~10억원미만,19.254277777777776,40.724176190476186
KMB         ,30~39세,36.901225396825396,27.992766666666668
KMB         ,3천만원~1억원미만,25.67292380952381,30.18862222222222
KMB         ,3천만원미만,54.585522222222224,23.252955555555555
KMB         ,40~49세,31.683636507936505,35.84264603174603
KMB         ,50~59세,12.995563492063493,19.42243492063492
KMB         ,60세~,3.7212873015873016,4.862673015873017
KMB         ,일반투자자,99.12448888888889,99.706
KMB         ,투자고수,0.875511111111111,0.29400158730158726
KMI         ,0~29세,23.26736507936508,14.215330158730158
KMI         ,10억원이상,0.5105049180327869,3.992755737704918
KMI         ,1억원이상~10억원미만,10.155866666666666,50.491950793650794
KMI         ,30~39세,28.740493650793653,24.560895238095238
KMI         ,3천만원~1억원미만,19.39275396825397,22.069815873015873
KMI         ,3천만원미만,69.95709682539682,23.57222857142857
KMI         ,40~49세,27.13429206349206,20.726860317460318
KMI         ,50~59세,14.987379365079365,15.53066507936508
KMI         ,60세~,5.870487301587302,24.96622857142857
KMI         ,일반투자자,98.3310380952381,97.44054126984128
KMI         ,투자고수,1.6689619047619046,2.5594603174603177
KMT         ,0~29세,23.416139130434782,50.34309130434783
KMT         ,30~39세,15.692636363636364,11.472527272727273
KMT         ,3천만원~1억원미만,20.926637837837838,56.65761081081081
KMT         ,3천만원미만,87.70975238095238,66.72489523809523
KMT         ,40~49세,75.75963174603176,77.21076349206348
KMT         ,50~59세,20.921853846153848,3.8880358974358975
KMT         ,일반투자자,100.0,100.0
KMX         ,0~29세,16.860115,36.5739425
KMX         ,1억원이상~10억원미만,16.39644761904762,5.121079365079365
KMX         ,30~39세,67.24868888888889,41.34063174603175
KMX         ,3천만원~1억원미만,21.822505454545457,22.925816363636365
KMX         ,3천만원미만,64.55216825396825,74.86432857142857
KMX         ,40~49세,22.074169230769233,31.365390384615385
KMX         ,60세~,12.687968421052632,31.662257894736843
KMX         ,일반투자자,90.83333333333333,82.01103809523809
KMX         ,투자고수,16.985294117647058,33.332488235294115
KN          ,0~29세,14.7959126984127,4.523684126984127
KN          ,1억원이상~10억원미만,12.6795126984127,32.53797142857143
KN          ,30~39세,38.038538095238096,11.062877777777778
KN          ,3천만원~1억원미만,13.737712698412698,8.888528571428571
KN          ,3천만원미만,73.5827746031746,58.573499999999996
KN          ,40~49세,21.806496825396824,45.36787142857143
KN          ,50~59세,25.3590253968254,39.045547619047625
KN          ,일반투자자,95.43650793650794,84.04287777777778
KN          ,투자고수,12.5,43.70864347826087
KNSL        ,0~29세,21.442958730158733,3.298515873015873
KNSL        ,10억원이상,7.034306349206349,2.0312079365079363
KNSL        ,1억원이상~10억원미만,30.4602,88.41629999999999
KNSL        ,30~39세,17.79681746031746,9.930092063492063
KNSL        ,3천만원~1억원미만,37.29256349206349,7.805744444444445
KNSL        ,3천만원미만,25.21295238095238,1.746757142857143
KNSL        ,40~49세,57.99480158730159,85.02611587301587
KNSL        ,50~59세,6.968891999999999,4.398155999999999
KNSL        ,일반투자자,93.567473015873,99.1714634920635
KNSL        ,투자고수,6.987055172413792,0.8999620689655172
KNTK        ,0~29세,16.6667,6.151047058823529
KNTK        ,1억원이상~10억원미만,54.708996825396824,46.95940476190476
KNTK        ,30~39세,41.851842857142856,47.22936349206349
KNTK        ,3천만원~1억원미만,30.416645,61.3057375
KNTK        ,3천만원미만,25.97885396825397,14.116311111111111
KNTK        ,50~59세,35.7671746031746,41.97123333333333
KNTK        ,60세~,17.883619047619046,9.139587301587301
KNTK        ,일반투자자,100.0,100.0
KNX         ,1억원이상~10억원미만,66.66665555555556,58.95062222222222
KNX         ,30~39세,62.962944444444446,52.1605
KNX         ,3천만원~1억원미만,33.3333,61.11110714285714
KNX         ,3천만원미만,33.3333,25.0
KNX         ,40~49세,33.3333,25.0
KNX         ,50~59세,33.3333,61.11110571428571
KNX         ,일반투자자,100.0,100.0
KO          ,0~29세,26.522926984126986,18.042707936507934
KO          ,10억원이상,0.25744761904761904,3.641084126984127
KO          ,1억원이상~10억원미만,8.405731746031746,29.757015873015874
KO          ,30~39세,41.42247301587302,38.30387301587301
KO          ,3천만원~1억원미만,19.53341111111111,29.65140634920635
KO          ,3천만원미만,71.8034015873016,36.95049047619048
KO          ,40~49세,20.4999126984127,25.924649206349205
KO          ,50~59세,8.66287619047619,12.15155396825397
KO          ,60세~,2.8918047619047615,5.577206349206349
KO          ,일반투자자,98.2135253968254,98.34960476190476
KO          ,투자고수,1.786474603174603,1.6503952380952382
KOD         ,0~29세,21.137576190476192,54.45783492063492
KOD         ,1억원이상~10억원미만,22.5,29.97035
KOD         ,30~39세,18.96553448275862,36.53762068965517
KOD         ,3천만원미만,95.0,93.33992222222223
KOD         ,40~49세,25.634912698412702,1.7536015873015873
KOD         ,50~59세,39.497344444444444,20.309585714285713
KOD         ,60세~,22.5,29.97035
KOD         ,일반투자자,100.0,100.0
KODK        ,0~29세,13.1393873015873,2.3076507936507937
KODK        ,1억원이상~10억원미만,10.40650634920635,70.36506984126984
KODK        ,30~39세,43.26530634920635,55.065266666666666
KODK        ,3천만원~1억원미만,20.426273015873015,11.817998412698413
KODK        ,3천만원미만,69.16723492063493,17.81694126984127
KODK        ,40~49세,26.9777126984127,19.240115873015874
KODK        ,50~59세,15.280204761904763,13.156912698412699
KODK        ,60세~,1.337395238095238,10.230069841269842
KODK        ,일반투자자,95.36553968253968,97.28228095238096
